"{""a_max"":0.8",acc_x_max:10,acc_y_max:10,control_mode:1,damping_ratio:1.414,deadzone_position:0.002,deadzone_velocity:0.0,drawing_force_threshold_high:-0.5,drawing_force_threshold_low:-1.5,driving_force:5,"ds_system_file:""../generated_ds/Sine_Final.onnx""",dz:0.0,eigen_0:150,eigen_1:300,experiment_timelimit:30,initial_cartesian_pose:[0.64614,-0.00222445,-0.763203,0,0.0189551,-0.999631,0.0189613,0,-0.762979,-0.0267188,-0.645871,0,0.201325,-0.0465581,0.0650183,1],initial_joint_pose:[0.385223,0.231564,-0.472899,-2.72404,-0.0195794,2.06941,0.667528],initial_x_ds:-0.9,initial_y_ds:0,max_tank_level:100000,maximum_force:15,maximum_iteration_no:80,move_to_paper_start_time:5,"output_filename:""../result/Recording_""",randomize_initial_pose:false,randomize_radius:0.03,"robot_ip:""192.168.3.100""",rotational_stiffness:[80,80,80],system_scale:4,target_x_ds:0,target_y_ds:0,time_step:0.001,translational_stiffness:[0,0,500],use_gripper:false,v_max:0.15,v_x_max:1,v_y_max:1,velocity_scale:2,z_elevation:0.0}
10277673,0.286402,0.706667,-0.376276,-1.885603,0.10582,1.626502,0.579492,0.602836,0.004091,-0.797842,0,0.030446,-0.999367,0.017879,0,-0.797279,-0.03507,-0.602591,0,0.426528,-0.046703,0.061632,1,0.000812,-0.000581,-0.003294,-0.001589,-1.963857,-0.017971,-0.45166,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277674,0.286397,0.706671,-0.376276,-1.885601,0.10582,1.626502,0.579489,0.602835,0.00409,-0.797843,0,0.030442,-0.999367,0.017878,0,-0.79728,-0.035067,-0.60259,0,0.426528,-0.046706,0.061631,1,0.000812,-0.000591,-0.003301,-0.001403,-1.961039,-0.022278,-0.45479,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277675,0.2864,0.70667,-0.376273,-1.885604,0.105821,1.626503,0.579489,0.602834,0.004095,-0.797844,0,0.030446,-0.999367,0.017875,0,-0.797281,-0.035068,-0.602588,0,0.426527,-0.046703,0.06163,1,0.000807,-0.00058,-0.003277,-0.001526,-1.955829,-0.022071,-0.465457,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277676,0.2864,0.706668,-0.376273,-1.885599,0.105818,1.626504,0.57949,0.60284,0.004095,-0.797839,0,0.030449,-0.999367,0.017877,0,-0.797276,-0.035071,-0.602595,0,0.42653,-0.046703,0.061632,1,0.000821,-0.000581,-0.003322,-0.001706,-1.950676,-0.022255,-0.479856,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277677,0.286397,0.706667,-0.376273,-1.885605,0.105819,1.626505,0.579492,0.602837,0.00409,-0.797842,0,0.030442,-0.999367,0.017879,0,-0.797279,-0.035067,-0.602592,0,0.426528,-0.046705,0.061631,1,0.000811,-0.000586,-0.003293,-0.001474,-1.94515,-0.023753,-0.499592,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277678,0.286402,0.706667,-0.376278,-1.885598,0.10582,1.626503,0.579495,0.602841,0.004087,-0.797839,0,0.030443,-0.999367,0.017883,0,-0.797276,-0.03507,-0.602595,0,0.42653,-0.046704,0.061633,1,0.000822,-0.000585,-0.003329,-0.001651,-1.937909,-0.023671,-0.525124,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277679,0.2864,0.706668,-0.376276,-1.885598,0.105821,1.626503,0.579494,0.602841,0.004088,-0.797839,0,0.030442,-0.999367,0.017881,0,-0.797276,-0.035068,-0.602595,0,0.42653,-0.046704,0.061632,1,0.000821,-0.000584,-0.003327,-0.001668,-1.931175,-0.023033,-0.554196,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277680,0.2864,0.706667,-0.376273,-1.885595,0.10582,1.626506,0.579494,0.602845,0.004091,-0.797835,0,0.030445,-0.999367,0.01788,0,-0.797273,-0.03507,-0.6026,0,0.426532,-0.046703,0.061632,1,0.000829,-0.000579,-0.003349,-0.00187,-1.929194,-0.024314,-0.585356,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277681,0.286397,0.706671,-0.376276,-1.8856,0.105816,1.626503,0.579486,0.602836,0.004094,-0.797842,0,0.030447,-0.999367,0.017877,0,-0.797279,-0.03507,-0.602591,0,0.426528,-0.046706,0.061631,1,0.000814,-0.000593,-0.003311,-0.00139,-1.933697,-0.026588,-0.617456,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277682,0.2864,0.706667,-0.376276,-1.885596,0.10582,1.626502,0.579489,0.602842,0.004093,-0.797838,0,0.030446,-0.999367,0.017877,0,-0.797275,-0.035069,-0.602597,0,0.426531,-0.046704,0.061633,1,0.000825,-0.000584,-0.003341,-0.001726,-1.941649,-0.027205,-0.647689,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277683,0.286397,0.706673,-0.376273,-1.885598,0.105819,1.626504,0.579491,0.602837,0.00409,-0.797842,0,0.030444,-0.999367,0.017879,0,-0.797279,-0.035068,-0.602591,0,0.426529,-0.046705,0.06163,1,0.000816,-0.000587,-0.003312,-0.001528,-1.948838,-0.026166,-0.67408,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277684,0.286398,0.706673,-0.376276,-1.885601,0.10582,1.626502,0.579494,0.602834,0.004085,-0.797844,0,0.03044,-0.999367,0.017883,0,-0.797281,-0.035068,-0.602588,0,0.426527,-0.046706,0.06163,1,0.00081,-0.00059,-0.003295,-0.001386,-1.953011,-0.022874,-0.691628,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277685,0.2864,0.70667,-0.376276,-1.885598,0.10582,1.626504,0.579492,0.60284,0.00409,-0.79784,0,0.030444,-0.999367,0.01788,0,-0.797277,-0.035069,-0.602594,0,0.42653,-0.046704,0.061631,1,0.00082,-0.000585,-0.003322,-0.001631,-1.953573,-0.019468,-0.701758,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277686,0.286395,0.70667,-0.376273,-1.885601,0.105816,1.626501,0.579489,0.602834,0.004092,-0.797844,0,0.030445,-0.999367,0.017878,0,-0.797281,-0.035068,-0.602589,0,0.426528,-0.046706,0.061631,1,0.000811,-0.000592,-0.003301,-0.00137,-1.951183,-0.018557,-0.711521,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277687,0.286399,0.70667,-0.376273,-1.8856,0.105819,1.626502,0.579488,0.602836,0.004095,-0.797843,0,0.030448,-0.999367,0.017876,0,-0.79728,-0.03507,-0.60259,0,0.426528,-0.046704,0.061631,1,0.000814,-0.000583,-0.003301,-0.001581,-1.946704,-0.018671,-0.721249,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277688,0.286408,0.706666,-0.376273,-1.885601,0.105817,1.626502,0.579495,0.602838,0.004095,-0.797841,0,0.030454,-0.999367,0.017882,0,-0.797278,-0.035078,-0.602593,0,0.426529,-0.0467,0.061633,1,0.000818,-0.000568,-0.003299,-0.001899,-1.940826,-0.023957,-0.730899,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277689,0.286403,0.706667,-0.376271,-1.885596,0.105817,1.626506,0.579494,0.602844,0.004096,-0.797836,0,0.030453,-0.999367,0.01788,0,-0.797273,-0.035076,-0.602599,0,0.426532,-0.046701,0.061632,1,0.000829,-0.000573,-0.003342,-0.00198,-1.934365,-0.043422,-0.740671,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277690,0.286398,0.706667,-0.376275,-1.885598,0.105815,1.626504,0.579487,0.602841,0.004095,-0.797839,0,0.03045,-0.999367,0.017878,0,-0.797276,-0.035073,-0.602595,0,0.426531,-0.046706,0.061632,1,0.000822,-0.00059,-0.003336,-0.001572,-1.93335,-0.07621,-0.752142,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277691,0.2864,0.706665,-0.376276,-1.885599,0.105816,1.626506,0.579487,0.602844,0.004097,-0.797837,0,0.030451,-0.999367,0.017878,0,-0.797273,-0.035073,-0.602598,0,0.426531,-0.046705,0.061633,1,0.000825,-0.000587,-0.003343,-0.001674,-1.942357,-0.111331,-0.770109,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277692,0.2864,0.70667,-0.376278,-1.885596,0.105815,1.626506,0.579491,0.602843,0.004089,-0.797837,0,0.030448,-0.999367,0.017884,0,-0.797274,-0.035075,-0.602597,0,0.426531,-0.046707,0.061632,1,0.000826,-0.000594,-0.003352,-0.001551,-1.956363,-0.140443,-0.790569,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277693,0.2864,0.706668,-0.376273,-1.885593,0.105818,1.626504,0.579495,0.602845,0.004091,-0.797836,0,0.030447,-0.999367,0.017882,0,-0.797273,-0.035072,-0.602599,0,0.426533,-0.046703,0.061633,1,0.000832,-0.00058,-0.003358,-0.001883,-1.97028,-0.161437,-0.80569,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277694,0.286404,0.706665,-0.376273,-1.885595,0.105816,1.626502,0.579489,0.602842,0.004099,-0.797838,0,0.030456,-0.999367,0.017878,0,-0.797274,-0.035077,-0.602597,0,0.426532,-0.046701,0.061634,1,0.000828,-0.000573,-0.00334,-0.001956,-1.981029,-0.177124,-0.816579,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277695,0.286403,0.706666,-0.376276,-1.8856,0.105819,1.626501,0.579486,0.602839,0.004098,-0.79784,0,0.03045,-0.999367,0.017875,0,-0.797277,-0.035071,-0.602594,0,0.42653,-0.046703,0.061633,1,0.000819,-0.00058,-0.003315,-0.001708,-1.985258,-0.186749,-0.823808,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277696,0.286403,0.70667,-0.376273,-1.885601,0.105816,1.626501,0.579485,0.602834,0.004101,-0.797844,0,0.030456,-0.999367,0.017875,0,-0.797281,-0.035075,-0.602589,0,0.426528,-0.046702,0.061631,1,0.000812,-0.000578,-0.00329,-0.001644,-1.982594,-0.187058,-0.821748,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277697,0.2864,0.70667,-0.376276,-1.8856,0.105817,1.626506,0.579489,0.602839,0.004093,-0.79784,0,0.030449,-0.999367,0.01788,0,-0.797277,-0.035073,-0.602594,0,0.426529,-0.046705,0.061631,1,0.000817,-0.000588,-0.003317,-0.001533,-1.975201,-0.179548,-0.811007,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277698,0.2864,0.706669,-0.376273,-1.885596,0.10582,1.626502,0.57949,0.602841,0.004094,-0.797839,0,0.030447,-0.999367,0.017877,0,-0.797276,-0.03507,-0.602595,0,0.426531,-0.046703,0.061632,1,0.000824,-0.000579,-0.003332,-0.001797,-1.967171,-0.166136,-0.799215,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277699,0.2864,0.706667,-0.376276,-1.885599,0.10582,1.626502,0.579488,0.602839,0.004094,-0.79784,0,0.030445,-0.999367,0.017876,0,-0.797277,-0.035068,-0.602594,0,0.42653,-0.046704,0.061632,1,0.000819,-0.000584,-0.00332,-0.001639,-1.960251,-0.148853,-0.789532,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277700,0.2864,0.706665,-0.376271,-1.885598,0.105821,1.626502,0.579491,0.602841,0.004097,-0.797839,0,0.030448,-0.999367,0.017874,0,-0.797276,-0.035068,-0.602596,0,0.426531,-0.046701,0.061633,1,0.000823,-0.000572,-0.003321,-0.001895,-1.951767,-0.131217,-0.782761,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277701,0.2864,0.706673,-0.376276,-1.885595,0.10582,1.626505,0.579484,0.60284,0.004097,-0.797839,0,0.030449,-0.999367,0.017875,0,-0.797276,-0.03507,-0.602595,0,0.426531,-0.046705,0.06163,1,0.000822,-0.000586,-0.003333,-0.001651,-1.94227,-0.114738,-0.776266,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277702,0.286405,0.706668,-0.376273,-1.885603,0.105818,1.626502,0.579492,0.602835,0.004095,-0.797843,0,0.030451,-0.999367,0.017879,0,-0.79728,-0.035074,-0.60259,0,0.426528,-0.046701,0.061631,1,0.000812,-0.000573,-0.003285,-0.001727,-1.933429,-0.10021,-0.765969,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277703,0.2864,0.706668,-0.376278,-1.885601,0.105817,1.626505,0.579494,0.60284,0.004086,-0.79784,0,0.030444,-0.999367,0.017885,0,-0.797277,-0.035072,-0.602594,0,0.426529,-0.046706,0.061632,1,0.000818,-0.000591,-0.003322,-0.001479,-1.923764,-0.08928,-0.756279,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277704,0.286399,0.706668,-0.376274,-1.885601,0.105819,1.626506,0.579495,0.60284,0.004089,-0.79784,0,0.030444,-0.999367,0.017882,0,-0.797277,-0.03507,-0.602594,0,0.426529,-0.046704,0.061631,1,0.000818,-0.000582,-0.003312,-0.001647,-1.914032,-0.080949,-0.750994,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277705,0.286399,0.706668,-0.376272,-1.885599,0.10582,1.626504,0.579487,0.60284,0.004099,-0.79784,0,0.030449,-0.999367,0.017873,0,-0.797277,-0.035069,-0.602595,0,0.42653,-0.046702,0.061632,1,0.00082,-0.000577,-0.003317,-0.001784,-1.906324,-0.075282,-0.748347,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277706,0.286401,0.706668,-0.376271,-1.885601,0.105818,1.626506,0.57949,0.60284,0.004098,-0.79784,0,0.030452,-0.999367,0.017876,0,-0.797276,-0.035073,-0.602594,0,0.42653,-0.046702,0.061631,1,0.000818,-0.000574,-0.003307,-0.001788,-1.900702,-0.072101,-0.746881,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277707,0.286399,0.706668,-0.376274,-1.885596,0.105819,1.626503,0.579493,0.602842,0.004092,-0.797838,0,0.030446,-0.999367,0.01788,0,-0.797275,-0.03507,-0.602596,0,0.426531,-0.046703,0.061632,1,0.000824,-0.000581,-0.003334,-0.001768,-1.894674,-0.067699,-0.755897,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277708,0.2864,0.706668,-0.376276,-1.885598,0.105821,1.626502,0.579495,0.60284,0.004087,-0.797839,0,0.030442,-0.999367,0.017882,0,-0.797277,-0.035068,-0.602595,0,0.42653,-0.046704,0.061632,1,0.000821,-0.000584,-0.003325,-0.001651,-1.885605,-0.058995,-0.787534,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277709,0.286402,0.706665,-0.376276,-1.885601,0.105817,1.626502,0.579491,0.602839,0.004093,-0.79784,0,0.030449,-0.999367,0.01788,0,-0.797277,-0.035072,-0.602594,0,0.42653,-0.046704,0.061633,1,0.000818,-0.000582,-0.003315,-0.001655,-1.87166,-0.048316,-0.842818,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277710,0.2864,0.706668,-0.376278,-1.8856,0.105816,1.626504,0.579485,0.60284,0.004095,-0.79784,0,0.030449,-0.999367,0.017878,0,-0.797277,-0.035072,-0.602594,0,0.42653,-0.046706,0.061632,1,0.000818,-0.000592,-0.003326,-0.001475,-1.85307,-0.040286,-0.916737,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277711,0.286402,0.706668,-0.376271,-1.885598,0.105816,1.626503,0.57949,0.602839,0.004099,-0.79784,0,0.030454,-0.999367,0.017877,0,-0.797277,-0.035075,-0.602594,0,0.42653,-0.046702,0.061632,1,0.000821,-0.000574,-0.003316,-0.001836,-1.835495,-0.037385,-0.991411,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277712,0.286402,0.70667,-0.376271,-1.885601,0.105815,1.626502,0.57949,0.602834,0.004098,-0.797844,0,0.030455,-0.999367,0.017878,0,-0.797281,-0.035077,-0.602589,0,0.426528,-0.046702,0.061631,1,0.000812,-0.000575,-0.003289,-0.001689,-1.823442,-0.04148,-1.04608,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277713,0.286405,0.70667,-0.376276,-1.885601,0.105819,1.626501,0.57949,0.602835,0.004094,-0.797843,0,0.03045,-0.999367,0.017879,0,-0.79728,-0.035073,-0.602589,0,0.426528,-0.046702,0.061631,1,0.000813,-0.000577,-0.003291,-0.001663,-1.816398,-0.048829,-1.073956,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277714,0.2864,0.706668,-0.376271,-1.885599,0.105816,1.626503,0.579486,0.602838,0.004101,-0.797841,0,0.030454,-0.999367,0.017874,0,-0.797278,-0.035074,-0.602593,0,0.42653,-0.046702,0.061632,1,0.000819,-0.000577,-0.003313,-0.001747,-1.813102,-0.053381,-1.079508,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277715,0.2864,0.70667,-0.376273,-1.885595,0.105819,1.626505,0.579489,0.602842,0.004096,-0.797838,0,0.030449,-0.999367,0.017877,0,-0.797275,-0.035072,-0.602597,0,0.426531,-0.046703,0.061631,1,0.000826,-0.000581,-0.003339,-0.001787,-1.814065,-0.052993,-1.070165,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277716,0.286402,0.706665,-0.376273,-1.885601,0.105817,1.626507,0.579491,0.602843,0.004096,-0.797838,0,0.030451,-0.999367,0.017878,0,-0.797274,-0.035074,-0.602597,0,0.42653,-0.046702,0.061632,1,0.000822,-0.000578,-0.003323,-0.001788,-1.818768,-0.049066,-1.051492,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277717,0.2864,0.706665,-0.376271,-1.885599,0.105817,1.626503,0.579489,0.602841,0.004099,-0.797839,0,0.030452,-0.999367,0.017875,0,-0.797276,-0.035072,-0.602596,0,0.426531,-0.046702,0.061633,1,0.000822,-0.000576,-0.003322,-0.001827,-1.823546,-0.045138,-1.028031,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277718,0.2864,0.706672,-0.376276,-1.885596,0.105817,1.626503,0.579494,0.602839,0.004088,-0.797841,0,0.030446,-0.999367,0.017884,0,-0.797278,-0.035073,-0.602593,0,0.42653,-0.046705,0.061631,1,0.000821,-0.000588,-0.003329,-0.001586,-1.828171,-0.040176,-0.998867,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277719,0.2864,0.706671,-0.376273,-1.885598,0.105816,1.626503,0.579491,0.602837,0.004093,-0.797842,0,0.03045,-0.999367,0.01788,0,-0.797278,-0.035074,-0.602592,0,0.42653,-0.046704,0.061631,1,0.000818,-0.000583,-0.003316,-0.00163,-1.835398,-0.023529,-0.961552,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277720,0.286402,0.706668,-0.376273,-1.885598,0.105819,1.626502,0.579486,0.602839,0.0041,-0.79784,0,0.030452,-0.999367,0.017874,0,-0.797277,-0.035072,-0.602594,0,0.42653,-0.046702,0.061632,1,0.00082,-0.000576,-0.003315,-0.001798,-1.84466,0.010832,-0.920575,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277721,0.286402,0.706662,-0.376273,-1.885596,0.105817,1.626502,0.579489,0.602845,0.004098,-0.797836,0,0.030452,-0.999367,0.017876,0,-0.797273,-0.035073,-0.602599,0,0.426533,-0.046702,0.061635,1,0.000831,-0.000575,-0.00335,-0.001955,-1.853762,0.050694,-0.886268,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277722,0.2864,0.706668,-0.376273,-1.885601,0.105816,1.626503,0.579491,0.602837,0.004093,-0.797842,0,0.030449,-0.999367,0.01788,0,-0.797279,-0.035073,-0.602592,0,0.426529,-0.046704,0.061632,1,0.000815,-0.000583,-0.003305,-0.001587,-1.861395,0.084611,-0.860213,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277723,0.286402,0.706665,-0.376273,-1.885596,0.105819,1.626502,0.579491,0.602843,0.004096,-0.797838,0,0.03045,-0.999367,0.017877,0,-0.797275,-0.035071,-0.602597,0,0.426532,-0.046702,0.061633,1,0.000826,-0.000574,-0.003335,-0.001911,-1.867057,0.110032,-0.834898,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277724,0.2864,0.70667,-0.376273,-1.885601,0.105819,1.626505,0.57949,0.602838,0.004093,-0.797841,0,0.030448,-0.999367,0.017878,0,-0.797278,-0.035071,-0.602592,0,0.426529,-0.046704,0.06163,1,0.000815,-0.000582,-0.003304,-0.001606,-1.870647,0.125404,-0.807887,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277725,0.2864,0.706671,-0.376278,-1.885598,0.10582,1.626504,0.57949,0.602839,0.004089,-0.79784,0,0.030443,-0.999367,0.017881,0,-0.797277,-0.035069,-0.602594,0,0.42653,-0.046706,0.061631,1,0.000819,-0.000591,-0.003327,-0.00152,-1.873214,0.134178,-0.779089,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277726,0.286402,0.706668,-0.376276,-1.885601,0.105821,1.626502,0.579491,0.602837,0.004092,-0.797842,0,0.030446,-0.999367,0.017879,0,-0.797279,-0.035069,-0.602592,0,0.426529,-0.046703,0.061632,1,0.000815,-0.00058,-0.003303,-0.001649,-1.876408,0.13798,-0.750801,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277727,0.2864,0.706668,-0.376276,-1.885599,0.10582,1.626501,0.579494,0.602839,0.004088,-0.79784,0,0.030442,-0.999367,0.017881,0,-0.797278,-0.035068,-0.602593,0,0.42653,-0.046704,0.061632,1,0.000818,-0.000584,-0.003318,-0.001621,-1.879262,0.133993,-0.727522,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277728,0.286402,0.706668,-0.376276,-1.885603,0.105817,1.626504,0.579495,0.602837,0.004088,-0.797842,0,0.030446,-0.999367,0.017884,0,-0.797279,-0.035073,-0.602592,0,0.426528,-0.046704,0.061631,1,0.000813,-0.000583,-0.003299,-0.001554,-1.880272,0.123063,-0.709138,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277729,0.286402,0.706668,-0.376276,-1.885596,0.105817,1.626503,0.579495,0.602842,0.004089,-0.797838,0,0.030447,-0.999367,0.017884,0,-0.797275,-0.035074,-0.602597,0,0.426532,-0.046704,0.061633,1,0.000826,-0.000583,-0.003343,-0.001753,-1.885099,0.106672,-0.699418,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277730,0.286398,0.706668,-0.376278,-1.885604,0.105819,1.626503,0.57949,0.602836,0.004088,-0.797842,0,0.030441,-0.999367,0.01788,0,-0.797279,-0.035066,-0.602591,0,0.426528,-0.046707,0.061632,1,0.00081,-0.000595,-0.0033,-0.001313,-1.900018,0.088845,-0.703134,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277731,0.286397,0.706668,-0.376269,-1.885604,0.10582,1.626505,0.579493,0.602837,0.004095,-0.797842,0,0.030446,-0.999367,0.017876,0,-0.797279,-0.035068,-0.602592,0,0.426528,-0.046702,0.06163,1,0.000811,-0.000575,-0.003285,-0.001671,-1.918712,0.072457,-0.712854,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277732,0.286402,0.706668,-0.376273,-1.885596,0.105819,1.626502,0.579492,0.602841,0.004095,-0.797839,0,0.030449,-0.999367,0.017878,0,-0.797276,-0.035072,-0.602595,0,0.426531,-0.046702,0.061632,1,0.000824,-0.000574,-0.003327,-0.001876,-1.934464,0.052977,-0.721151,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277733,0.286397,0.706668,-0.376279,-1.885596,0.10582,1.626506,0.579491,0.602845,0.004088,-0.797836,0,0.030441,-0.999367,0.01788,0,-0.797273,-0.035067,-0.602599,0,0.426532,-0.046706,0.061633,1,0.000827,-0.000594,-0.003357,-0.001584,-1.947532,0.034604,-0.729305,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277734,0.2864,0.706665,-0.376273,-1.8856,0.105821,1.626503,0.579485,0.602841,0.0041,-0.797839,0,0.030449,-0.999367,0.017871,0,-0.797276,-0.035068,-0.602595,0,0.42653,-0.046702,0.061633,1,0.00082,-0.000577,-0.003316,-0.001773,-1.956457,0.024435,-0.737974,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277735,0.286405,0.70667,-0.376275,-1.885601,0.105816,1.626502,0.579484,0.602835,0.004101,-0.797843,0,0.030457,-0.999367,0.017876,0,-0.79728,-0.035077,-0.60259,0,0.426529,-0.046703,0.061631,1,0.000814,-0.000578,-0.003297,-0.001668,-1.959351,0.015012,-0.744235,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277736,0.286403,0.706668,-0.376272,-1.885601,0.105819,1.626501,0.579486,0.602836,0.004101,-0.797843,0,0.030453,-0.999367,0.017873,0,-0.79728,-0.035072,-0.60259,0,0.426529,-0.046701,0.061631,1,0.000814,-0.000573,-0.003292,-0.001755,-1.957217,-0.00038,-0.744549,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277737,0.286398,0.706673,-0.376273,-1.885599,0.105815,1.626502,0.579493,0.602835,0.004089,-0.797844,0,0.030447,-0.999367,0.017883,0,-0.797281,-0.035073,-0.602589,0,0.426528,-0.046705,0.06163,1,0.000814,-0.000587,-0.003305,-0.00149,-1.952791,-0.016705,-0.738008,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277738,0.286403,0.706674,-0.376268,-1.885599,0.105818,1.626503,0.579489,0.602834,0.004101,-0.797844,0,0.030456,-0.999367,0.017875,0,-0.797281,-0.035075,-0.602589,0,0.426528,-0.0467,0.061629,1,0.000814,-0.000567,-0.003286,-0.001853,-1.948611,-0.030373,-0.724578,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277739,0.286395,0.70667,-0.376275,-1.885604,0.105817,1.626502,0.579486,0.602833,0.004093,-0.797845,0,0.030445,-0.999367,0.017877,0,-0.797282,-0.035067,-0.602587,0,0.426526,-0.046707,0.061631,1,0.000806,-0.000595,-0.003286,-0.001245,-1.939658,-0.038887,-0.703972,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277740,0.286403,0.706669,-0.376276,-1.885604,0.105817,1.6265,0.579485,0.602832,0.004098,-0.797846,0,0.030452,-0.999367,0.017876,0,-0.797282,-0.035073,-0.602587,0,0.426527,-0.046704,0.061632,1,0.000807,-0.000583,-0.003278,-0.001483,-1.917085,-0.037788,-0.679215,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277741,0.286403,0.706673,-0.376276,-1.885599,0.105818,1.626502,0.579488,0.602835,0.004096,-0.797843,0,0.030451,-0.999367,0.017878,0,-0.79728,-0.035074,-0.602589,0,0.426529,-0.046703,0.06163,1,0.000815,-0.000581,-0.003302,-0.001619,-1.885458,-0.032898,-0.655496,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277742,0.286403,0.706671,-0.376272,-1.885599,0.105819,1.626499,0.579493,0.602834,0.004093,-0.797844,0,0.030449,-0.999367,0.017879,0,-0.797281,-0.035072,-0.602588,0,0.426528,-0.046701,0.061631,1,0.000814,-0.000573,-0.003292,-0.001752,-1.856419,-0.032748,-0.636877,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
