"{""a_max"":0.8",acc_x_max:10,acc_y_max:10,control_mode:1,damping_ratio:1.414,deadzone_position:0.002,deadzone_velocity:0.0,drawing_force_threshold_high:-0.5,drawing_force_threshold_low:-1.5,driving_force:5,"ds_system_file:""../generated_ds/Angle_Final.onnx""",dz:0.0,eigen_0:150,eigen_1:300,experiment_timelimit:30,initial_cartesian_pose:[0.670986,0.0174283,-0.741252,0,0.00957798,-0.999834,-0.014838,0,-0.741402,0.00285647,-0.671055,0,0.243195,-0.0934624,0.0792969,1],initial_joint_pose:[0.252836,0.250632,-0.47312,-2.5972,-0.080722,2.00457,0.578335],initial_x_ds:-0.9,initial_y_ds:0,max_tank_level:100000,maximum_force:15,maximum_iteration_no:80,move_to_paper_start_time:5,"output_filename:""../result/Recording_""",randomize_initial_pose:false,randomize_radius:0.03,"robot_ip:""192.168.3.100""",rotational_stiffness:[80,80,80],system_scale:5.747,target_x_ds:0,target_y_ds:0,time_step:0.001,translational_stiffness:[0,0,500],use_gripper:false,v_max:0.15,v_x_max:1,v_y_max:1,velocity_scale:2,z_elevation:0.0}
5191745,0.219602,0.605944,-0.393605,-2.051527,0.05512,1.763859,0.523437,0.64992,0.013592,-0.759869,0,0.014323,-0.999872,-0.005635,0,-0.759863,-0.007222,-0.650044,0,0.393466,-0.093251,0.062877,1,-0.036391,0.001216,0.024004,-0.01494,0.95846,-1.061869,-0.952362,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191746,0.219607,0.60595,-0.393608,-2.051523,0.055119,1.763857,0.523441,0.649918,0.013588,-0.75987,0,0.014324,-0.999872,-0.005628,0,-0.759864,-0.007227,-0.650042,0,0.393467,-0.093251,0.062876,1,-0.036387,0.001216,0.024002,-0.014939,0.96458,-1.060019,-0.944792,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191747,0.219604,0.605944,-0.393605,-2.051522,0.055117,1.763857,0.523435,0.649922,0.013597,-0.759867,0,0.01433,-0.999872,-0.005635,0,-0.759861,-0.007227,-0.650046,0,0.393469,-0.09325,0.062878,1,-0.036377,0.001219,0.023997,-0.01494,0.969159,-1.06142,-0.936276,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191748,0.219604,0.605945,-0.393604,-2.05152,0.055116,1.763859,0.523441,0.649923,0.013591,-0.759866,0,0.014328,-0.999872,-0.005629,0,-0.75986,-0.007229,-0.650047,0,0.393469,-0.093251,0.062878,1,-0.036374,0.001217,0.023994,-0.014936,0.97048,-1.063802,-0.931961,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191749,0.219605,0.605954,-0.39361,-2.051522,0.055118,1.763856,0.523439,0.649914,0.013586,-0.759873,0,0.014323,-0.999872,-0.005627,0,-0.759867,-0.007226,-0.650038,0,0.393466,-0.093253,0.062875,1,-0.036395,0.001204,0.023999,-0.01492,0.969721,-1.06444,-0.928658,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191750,0.219604,0.605954,-0.393608,-2.051525,0.05512,1.763858,0.523435,0.649913,0.013591,-0.759874,0,0.014325,-0.999872,-0.005632,0,-0.759868,-0.007225,-0.650037,0,0.393465,-0.093252,0.062874,1,-0.036401,0.00121,0.024007,-0.014932,0.968429,-1.061306,-0.917258,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191751,0.219599,0.605949,-0.393607,-2.051522,0.055118,1.763858,0.523436,0.649919,0.013589,-0.75987,0,0.014322,-0.999872,-0.005632,0,-0.759863,-0.007222,-0.650043,0,0.393467,-0.093254,0.062876,1,-0.036388,0.001199,0.023992,-0.01491,0.967778,-1.054142,-0.903471,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191752,0.219606,0.605952,-0.393607,-2.051527,0.055119,1.763858,0.523434,0.649913,0.013596,-0.759874,0,0.014329,-0.999872,-0.005635,0,-0.759868,-0.007226,-0.650037,0,0.393464,-0.09325,0.062874,1,-0.036402,0.001219,0.024013,-0.014948,0.967544,-1.046192,-0.896172,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191753,0.219602,0.605944,-0.39361,-2.05152,0.055119,1.763856,0.523441,0.649923,0.013584,-0.759866,0,0.014319,-0.999872,-0.005628,0,-0.75986,-0.007223,-0.650047,0,0.393469,-0.093253,0.062879,1,-0.036376,0.001202,0.023986,-0.014911,0.966444,-1.042102,-0.896733,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191754,0.219604,0.605944,-0.393608,-2.051522,0.055117,1.763858,0.523437,0.649923,0.013591,-0.759866,0,0.014326,-0.999872,-0.005631,0,-0.75986,-0.007226,-0.650047,0,0.393469,-0.093252,0.062878,1,-0.036377,0.001209,0.023991,-0.014923,0.964044,-1.040111,-0.906791,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191755,0.219602,0.605946,-0.393612,-2.051522,0.055115,1.763858,0.523441,0.649921,0.013583,-0.759868,0,0.014321,-0.999872,-0.005624,0,-0.759861,-0.007227,-0.650045,0,0.393468,-0.093255,0.062878,1,-0.036383,0.001191,0.023984,-0.014894,0.961448,-1.03695,-0.92102,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191756,0.219604,0.605943,-0.393608,-2.051525,0.055114,1.763855,0.523438,0.649918,0.013591,-0.75987,0,0.014327,-0.999872,-0.00563,0,-0.759864,-0.007228,-0.650042,0,0.393467,-0.093252,0.062879,1,-0.036389,0.001209,0.023999,-0.014927,0.959828,-1.034305,-0.932133,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191757,0.219607,0.605948,-0.393607,-2.051522,0.055117,1.763856,0.523435,0.649918,0.013595,-0.75987,0,0.01433,-0.999872,-0.005632,0,-0.759864,-0.007229,-0.650042,0,0.393467,-0.093251,0.062877,1,-0.036384,0.001217,0.024001,-0.01494,0.957671,-1.036822,-0.939497,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191758,0.219609,0.605944,-0.393604,-2.051525,0.05512,1.763858,0.523441,0.649921,0.013594,-0.759867,0,0.014329,-0.999872,-0.005633,0,-0.759861,-0.007227,-0.650045,0,0.393468,-0.093247,0.062877,1,-0.03638,0.001235,0.02401,-0.014969,0.952699,-1.047199,-0.945065,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191759,0.219607,0.605952,-0.393608,-2.051522,0.055116,1.763858,0.523435,0.649916,0.013595,-0.759872,0,0.014332,-0.999872,-0.005631,0,-0.759865,-0.007231,-0.65004,0,0.393467,-0.093251,0.062876,1,-0.036388,0.001212,0.024,-0.014932,0.945911,-1.060425,-0.948625,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191760,0.219603,0.605954,-0.393609,-2.051522,0.055115,1.763858,0.523437,0.649915,0.013588,-0.759873,0,0.014325,-0.999872,-0.005628,0,-0.759867,-0.007228,-0.650039,0,0.393466,-0.093254,0.062875,1,-0.036395,0.001196,0.023995,-0.014908,0.933972,-1.066503,-0.94841,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191761,0.219602,0.605954,-0.393608,-2.051525,0.055119,1.763858,0.523438,0.649913,0.013587,-0.759874,0,0.014321,-0.999872,-0.00563,0,-0.759868,-0.007224,-0.650037,0,0.393464,-0.093253,0.062874,1,-0.036401,0.001204,0.024003,-0.014922,0.911282,-1.062391,-0.938943,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191762,0.219604,0.60595,-0.393612,-2.051522,0.055115,1.763858,0.523431,0.649918,0.013593,-0.75987,0,0.014328,-0.999872,-0.005631,0,-0.759864,-0.007228,-0.650042,0,0.393467,-0.093254,0.062877,1,-0.036388,0.001195,0.023989,-0.014902,0.881918,-1.052674,-0.913482,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191763,0.219604,0.605947,-0.393608,-2.051522,0.055116,1.763857,0.523434,0.64992,0.013594,-0.759869,0,0.014329,-0.999872,-0.005633,0,-0.759863,-0.007228,-0.650044,0,0.393468,-0.093252,0.062877,1,-0.036383,0.001207,0.023994,-0.014922,0.854461,-1.042441,-0.882614,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191764,0.219602,0.605949,-0.393609,-2.051517,0.055117,1.763859,0.523434,0.649923,0.013591,-0.759866,0,0.014326,-0.999872,-0.005631,0,-0.75986,-0.007227,-0.650047,0,0.393469,-0.093254,0.062877,1,-0.036373,0.001198,0.023982,-0.014902,0.833484,-1.033334,-0.85924,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191765,0.219605,0.60595,-0.393608,-2.051521,0.055115,1.763857,0.523436,0.649918,0.013593,-0.75987,0,0.01433,-0.999872,-0.00563,0,-0.759864,-0.00723,-0.650042,0,0.393467,-0.093252,0.062877,1,-0.036385,0.001208,0.023996,-0.014924,0.819783,-1.026337,-0.841391,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191766,0.219602,0.605948,-0.393607,-2.051524,0.055118,1.763855,0.523438,0.649915,0.013589,-0.759872,0,0.014322,-0.999872,-0.005632,0,-0.759866,-0.007223,-0.650039,0,0.393466,-0.093252,0.062877,1,-0.036395,0.001209,0.024002,-0.014929,0.814726,-1.024887,-0.826924,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191767,0.219604,0.605949,-0.39361,-2.051523,0.055118,1.763856,0.523432,0.649917,0.013594,-0.759871,0,0.014327,-0.999872,-0.005633,0,-0.759865,-0.007225,-0.650041,0,0.393467,-0.093253,0.062877,1,-0.036389,0.001204,0.023996,-0.014919,0.818328,-1.028658,-0.819327,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191768,0.219606,0.605951,-0.39361,-2.051525,0.055119,1.763857,0.52344,0.649915,0.013586,-0.759873,0,0.014322,-0.999872,-0.005627,0,-0.759867,-0.007226,-0.650039,0,0.393465,-0.093252,0.062875,1,-0.036398,0.001208,0.024004,-0.014929,0.827146,-1.034258,-0.819611,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191769,0.219605,0.60595,-0.39361,-2.051517,0.055119,1.763857,0.523434,0.649922,0.013592,-0.759867,0,0.014327,-0.999872,-0.005631,0,-0.759861,-0.007226,-0.650046,0,0.393469,-0.093253,0.062877,1,-0.036373,0.001204,0.023986,-0.014914,0.837343,-1.039858,-0.826519,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191770,0.219607,0.605951,-0.393608,-2.051522,0.055118,1.763856,0.523435,0.649916,0.013594,-0.759872,0,0.014329,-0.999872,-0.005632,0,-0.759866,-0.007228,-0.65004,0,0.393467,-0.093251,0.062876,1,-0.036389,0.001215,0.024003,-0.014938,0.846627,-1.046015,-0.839042,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191771,0.219606,0.605952,-0.393607,-2.051522,0.05512,1.763858,0.523437,0.649916,0.013593,-0.759871,0,0.014328,-0.999872,-0.005632,0,-0.759865,-0.007227,-0.65004,0,0.393467,-0.093251,0.062875,1,-0.036389,0.001217,0.024004,-0.014942,0.856161,-1.053285,-0.851825,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191772,0.2196,0.605949,-0.39361,-2.051525,0.055119,1.763858,0.523438,0.649917,0.013584,-0.759871,0,0.014317,-0.999872,-0.005629,0,-0.759865,-0.007221,-0.650041,0,0.393465,-0.093255,0.062876,1,-0.036397,0.001194,0.023994,-0.014903,0.863453,-1.056443,-0.865484,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191773,0.219604,0.605946,-0.393607,-2.051527,0.055116,1.763859,0.523438,0.649917,0.013591,-0.759871,0,0.014326,-0.999872,-0.00563,0,-0.759865,-0.007227,-0.650041,0,0.393465,-0.093252,0.062876,1,-0.036396,0.00121,0.024004,-0.014932,0.864169,-1.053193,-0.888538,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191774,0.219604,0.605949,-0.39361,-2.051522,0.055118,1.763859,0.523437,0.649919,0.013588,-0.759869,0,0.014324,-0.999872,-0.005629,0,-0.759863,-0.007226,-0.650043,0,0.393467,-0.093253,0.062876,1,-0.036385,0.001203,0.023993,-0.014916,0.856967,-1.049508,-0.923045,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191775,0.219607,0.605954,-0.393612,-2.051519,0.055119,1.763857,0.523435,0.649917,0.01359,-0.759871,0,0.014326,-0.999872,-0.005629,0,-0.759865,-0.007227,-0.650041,0,0.393467,-0.093253,0.062876,1,-0.036385,0.001204,0.023994,-0.014918,0.840208,-1.047656,-0.963717,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191776,0.219605,0.605947,-0.39361,-2.051527,0.055116,1.763857,0.523436,0.649916,0.013591,-0.759872,0,0.014326,-0.999872,-0.00563,0,-0.759866,-0.007227,-0.65004,0,0.393465,-0.093253,0.062877,1,-0.036399,0.001204,0.024002,-0.014923,0.820748,-1.048591,-1.002796,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191777,0.2196,0.605944,-0.393605,-2.051525,0.055115,1.763858,0.523434,0.64992,0.013595,-0.759869,0,0.014328,-0.999872,-0.005634,0,-0.759863,-0.007226,-0.650044,0,0.393467,-0.093253,0.062878,1,-0.036388,0.001205,0.023996,-0.01492,0.809519,-1.053832,-1.037102,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191778,0.219603,0.605951,-0.393607,-2.051519,0.055118,1.763858,0.52344,0.649919,0.013588,-0.759869,0,0.014324,-0.999872,-0.005628,0,-0.759863,-0.007227,-0.650043,0,0.393468,-0.093252,0.062876,1,-0.036382,0.001208,0.023994,-0.014923,0.806494,-1.060998,-1.065009,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191779,0.219604,0.605947,-0.393609,-2.051522,0.055118,1.763862,0.523432,0.649923,0.013594,-0.759865,0,0.014328,-0.999872,-0.005633,0,-0.759859,-0.007227,-0.650047,0,0.393469,-0.093253,0.062877,1,-0.036377,0.001204,0.023988,-0.014914,0.807289,-1.067431,-1.083365,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191780,0.219604,0.605944,-0.39361,-2.051522,0.055119,1.76386,0.523439,0.649924,0.013587,-0.759865,0,0.014321,-0.999872,-0.005629,0,-0.759859,-0.007224,-0.650048,0,0.393469,-0.093253,0.062878,1,-0.036377,0.001205,0.023989,-0.014916,0.812197,-1.071575,-1.095266,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191781,0.219604,0.605951,-0.393605,-2.05152,0.055117,1.763859,0.523439,0.649919,0.013592,-0.75987,0,0.014328,-0.999872,-0.00563,0,-0.759863,-0.007229,-0.650043,0,0.393468,-0.093251,0.062875,1,-0.036382,0.001216,0.023999,-0.014936,0.821653,-1.073938,-1.101021,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191782,0.219604,0.605952,-0.393612,-2.051524,0.055119,1.763859,0.523435,0.649916,0.013588,-0.759872,0,0.014322,-0.999872,-0.00563,0,-0.759866,-0.007224,-0.65004,0,0.393465,-0.093254,0.062875,1,-0.036397,0.001199,0.023997,-0.014912,0.834403,-1.075248,-1.095123,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191783,0.219604,0.605949,-0.393607,-2.051522,0.055115,1.763859,0.523437,0.649919,0.013592,-0.75987,0,0.014329,-0.999872,-0.00563,0,-0.759863,-0.007229,-0.650043,0,0.393467,-0.093252,0.062876,1,-0.036386,0.001208,0.023996,-0.014924,0.848866,-1.074665,-1.075877,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191784,0.219604,0.605955,-0.393607,-2.051523,0.055118,1.763858,0.52343,0.649914,0.013597,-0.759874,0,0.01433,-0.999872,-0.005635,0,-0.759867,-0.007227,-0.650038,0,0.393465,-0.093252,0.062874,1,-0.036396,0.001209,0.024003,-0.014929,0.861832,-1.073686,-1.042027,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191785,0.219604,0.60595,-0.39361,-2.051523,0.055119,1.763859,0.523438,0.649919,0.013587,-0.75987,0,0.014322,-0.999872,-0.005629,0,-0.759863,-0.007225,-0.650043,0,0.393467,-0.093253,0.062876,1,-0.036389,0.001203,0.023995,-0.014917,0.873328,-1.072333,-0.999397,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191786,0.219602,0.605954,-0.393613,-2.051519,0.05512,1.763857,0.523435,0.649917,0.013585,-0.759871,0,0.014319,-0.999872,-0.005629,0,-0.759865,-0.007222,-0.650041,0,0.393467,-0.093255,0.062875,1,-0.036389,0.00119,0.023987,-0.014895,0.885886,-1.058977,-0.961723,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191787,0.219602,0.605953,-0.393608,-2.051523,0.055116,1.763859,0.523441,0.649915,0.013586,-0.759872,0,0.014323,-0.999872,-0.005626,0,-0.759866,-0.007227,-0.650039,0,0.393466,-0.093254,0.062875,1,-0.036394,0.0012,0.023997,-0.014914,0.897987,-1.032023,-0.932884,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191788,0.219604,0.60595,-0.39361,-2.05152,0.055117,1.763859,0.523439,0.649921,0.013587,-0.759868,0,0.014324,-0.999872,-0.005627,0,-0.759862,-0.007227,-0.650045,0,0.393468,-0.093253,0.062877,1,-0.03638,0.001201,0.023988,-0.01491,0.906749,-1.014052,-0.911967,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191789,0.219607,0.605947,-0.39361,-2.05152,0.055119,1.763855,0.523436,0.64992,0.013591,-0.759868,0,0.014326,-0.999872,-0.005631,0,-0.759862,-0.007226,-0.650044,0,0.393469,-0.093252,0.062878,1,-0.036378,0.001211,0.023993,-0.014927,0.912506,-1.014981,-0.903132,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191790,0.219607,0.605952,-0.39361,-2.051519,0.055119,1.763857,0.523441,0.649918,0.013586,-0.75987,0,0.014323,-0.999872,-0.005626,0,-0.759864,-0.007228,-0.650042,0,0.393468,-0.093252,0.062876,1,-0.036383,0.001208,0.023995,-0.014924,0.916765,-1.02675,-0.903596,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191791,0.219604,0.605947,-0.393608,-2.051522,0.055119,1.763857,0.523436,0.64992,0.013592,-0.759868,0,0.014325,-0.999872,-0.005632,0,-0.759862,-0.007225,-0.650044,0,0.393468,-0.093252,0.062877,1,-0.036383,0.001211,0.023996,-0.014928,0.919586,-1.039867,-0.895954,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191792,0.219608,0.605952,-0.39361,-2.051527,0.055118,1.763858,0.523441,0.649913,0.013587,-0.759874,0,0.014324,-0.999872,-0.005627,0,-0.759868,-0.007228,-0.650037,0,0.393464,-0.093252,0.062875,1,-0.036403,0.00121,0.024008,-0.014933,0.921237,-1.048084,-0.866565,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191793,0.219602,0.605953,-0.39361,-2.051525,0.055116,1.763858,0.523436,0.649913,0.013587,-0.759874,0,0.014323,-0.999872,-0.005628,0,-0.759868,-0.007226,-0.650037,0,0.393464,-0.093255,0.062875,1,-0.036402,0.001194,0.023998,-0.014906,0.922668,-1.050789,-0.822616,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191794,0.219604,0.605949,-0.393605,-2.05152,0.055119,1.763859,0.523434,0.649921,0.013596,-0.759868,0,0.014329,-0.999872,-0.005634,0,-0.759862,-0.007227,-0.650045,0,0.393469,-0.093251,0.062876,1,-0.036378,0.001217,0.023997,-0.014937,0.922901,-1.049939,-0.783179,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191795,0.219602,0.605952,-0.39361,-2.05152,0.055119,1.763858,0.523437,0.649918,0.013587,-0.759871,0,0.014321,-0.999872,-0.005629,0,-0.759864,-0.007224,-0.650042,0,0.393467,-0.093254,0.062876,1,-0.036388,0.001198,0.023991,-0.014908,0.921807,-1.048507,-0.760783,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191796,0.219599,0.605953,-0.39361,-2.051525,0.055116,1.763858,0.523437,0.649914,0.013585,-0.759874,0,0.01432,-0.999872,-0.005628,0,-0.759868,-0.007224,-0.650037,0,0.393464,-0.093256,0.062875,1,-0.036403,0.001188,0.023994,-0.014896,0.924121,-1.045244,-0.761831,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191797,0.219604,0.605947,-0.393615,-2.051523,0.055118,1.763858,0.523437,0.64992,0.013584,-0.759868,0,0.014319,-0.999872,-0.005627,0,-0.759862,-0.007224,-0.650044,0,0.393467,-0.093255,0.062878,1,-0.036387,0.001189,0.023985,-0.014893,0.932286,-1.039415,-0.784732,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191798,0.219604,0.605955,-0.39361,-2.051522,0.055118,1.763859,0.52343,0.649916,0.013594,-0.759872,0,0.014328,-0.999872,-0.005633,0,-0.759866,-0.007227,-0.65004,0,0.393466,-0.093254,0.062874,1,-0.036393,0.0012,0.023996,-0.014913,0.940466,-1.034637,-0.807227,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191799,0.219602,0.605954,-0.393608,-2.05152,0.055115,1.763858,0.523437,0.649915,0.013589,-0.759872,0,0.014326,-0.999872,-0.005628,0,-0.759866,-0.007228,-0.650039,0,0.393466,-0.093254,0.062875,1,-0.036391,0.001197,0.023993,-0.014908,0.944136,-1.033076,-0.815486,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191800,0.219604,0.605955,-0.393607,-2.051527,0.055119,1.763859,0.523434,0.649911,0.013593,-0.759876,0,0.014326,-0.999872,-0.005633,0,-0.75987,-0.007225,-0.650035,0,0.393463,-0.093252,0.062873,1,-0.036409,0.001211,0.024013,-0.014938,0.946867,-1.03495,-0.817155,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191801,0.219601,0.60595,-0.393608,-2.05152,0.055116,1.763859,0.523435,0.64992,0.013592,-0.759868,0,0.014327,-0.999872,-0.005631,0,-0.759862,-0.007227,-0.650044,0,0.393468,-0.093254,0.062876,1,-0.036381,0.001199,0.023987,-0.014907,0.950446,-1.038285,-0.82106,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191802,0.219602,0.605949,-0.393607,-2.051522,0.055118,1.763858,0.523436,0.649919,0.013591,-0.75987,0,0.014325,-0.999872,-0.005631,0,-0.759863,-0.007225,-0.650043,0,0.393467,-0.093253,0.062876,1,-0.036386,0.001206,0.023995,-0.014921,0.952373,-1.039366,-0.835341,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191803,0.219604,0.60596,-0.393609,-2.051523,0.055119,1.763859,0.523435,0.649911,0.01359,-0.759876,0,0.014326,-0.999872,-0.00563,0,-0.75987,-0.007227,-0.650035,0,0.393464,-0.093253,0.062872,1,-0.036404,0.001202,0.024004,-0.01492,0.95356,-1.039994,-0.854312,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191804,0.219604,0.605953,-0.393607,-2.051524,0.055118,1.763859,0.523441,0.649915,0.013587,-0.759873,0,0.014323,-0.999872,-0.005628,0,-0.759867,-0.007226,-0.650039,0,0.393465,-0.093252,0.062875,1,-0.036397,0.001209,0.024004,-0.01493,0.955774,-1.04328,-0.867855,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191805,0.219605,0.605953,-0.393607,-2.051523,0.055119,1.763859,0.523437,0.649916,0.013591,-0.759872,0,0.014326,-0.999872,-0.005631,0,-0.759866,-0.007227,-0.65004,0,0.393466,-0.093252,0.062875,1,-0.036393,0.001211,0.024002,-0.014932,0.959004,-1.049307,-0.880462,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191806,0.219599,0.605952,-0.393605,-2.051525,0.055119,1.763859,0.523436,0.649915,0.01359,-0.759873,0,0.014322,-0.999872,-0.005633,0,-0.759867,-0.007222,-0.650039,0,0.393465,-0.093253,0.062874,1,-0.036399,0.001205,0.024003,-0.014924,0.963514,-1.055639,-0.895316,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191807,0.219604,0.605952,-0.393607,-2.051522,0.05512,1.763857,0.523438,0.649916,0.01359,-0.759872,0,0.014324,-0.999872,-0.005631,0,-0.759866,-0.007225,-0.65004,0,0.393466,-0.093252,0.062875,1,-0.036391,0.00121,0.024001,-0.01493,0.969321,-1.058054,-0.912154,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191808,0.219605,0.605951,-0.39361,-2.051525,0.055119,1.763859,0.523433,0.649917,0.013593,-0.759871,0,0.014326,-0.999872,-0.005633,0,-0.759865,-0.007225,-0.650041,0,0.393466,-0.093253,0.062876,1,-0.036395,0.001206,0.024001,-0.014924,0.975337,-1.057017,-0.931197,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191809,0.219604,0.605955,-0.393607,-2.051522,0.05512,1.763857,0.523437,0.649914,0.013591,-0.759873,0,0.014325,-0.999872,-0.005631,0,-0.759867,-0.007225,-0.650038,0,0.393466,-0.093251,0.062874,1,-0.036394,0.001212,0.024004,-0.014935,0.980163,-1.056106,-0.948443,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191810,0.219604,0.60596,-0.393606,-2.051522,0.05512,1.763855,0.523441,0.649909,0.013586,-0.759878,0,0.014322,-0.999872,-0.005627,0,-0.759872,-0.007226,-0.650033,0,0.393464,-0.093252,0.062872,1,-0.036404,0.001212,0.02401,-0.014937,0.98187,-1.057851,-0.957698,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191811,0.219604,0.60595,-0.393605,-2.051523,0.055119,1.763858,0.523442,0.649917,0.013588,-0.759871,0,0.014324,-0.999872,-0.005629,0,-0.759865,-0.007226,-0.650041,0,0.393467,-0.093251,0.062876,1,-0.036388,0.001218,0.024004,-0.014942,0.98152,-1.062929,-0.961614,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191812,0.219606,0.605958,-0.393609,-2.051521,0.055119,1.763857,0.523437,0.649913,0.013589,-0.759875,0,0.014325,-0.999872,-0.005628,0,-0.759868,-0.007228,-0.650037,0,0.393465,-0.093252,0.062873,1,-0.036396,0.001207,0.024003,-0.014927,0.981791,-1.068652,-0.967922,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191813,0.219605,0.605948,-0.393605,-2.051519,0.05512,1.763859,0.523435,0.649922,0.013596,-0.759867,0,0.014329,-0.999872,-0.005634,0,-0.75986,-0.007227,-0.650046,0,0.393469,-0.09325,0.062877,1,-0.036374,0.00122,0.023996,-0.01494,0.981503,-1.072674,-0.977792,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191814,0.219604,0.60595,-0.393609,-2.051522,0.055116,1.763858,0.523435,0.649918,0.013591,-0.75987,0,0.014327,-0.999872,-0.00563,0,-0.759864,-0.007228,-0.650042,0,0.393467,-0.093253,0.062876,1,-0.036387,0.001202,0.023993,-0.014914,0.98042,-1.074514,-0.992025,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
